"No";"Suhu";"Lembab";"Kenyamanan"
5935;58;76;"Tidak Nyaman"
5936;58;77;"Tidak Nyaman"
5937;58;78;"Tidak Nyaman"
5938;58;79;"Tidak Nyaman"
5939;58;80;"Tidak Nyaman"
5940;58;81;"Tidak Nyaman"
5941;58;82;"Tidak Nyaman"
5942;58;83;"Tidak Nyaman"
5943;58;84;"Tidak Nyaman"
5944;58;85;"Tidak Nyaman"
5945;58;86;"Tidak Nyaman"
5946;58;87;"Tidak Nyaman"
5947;58;88;"Tidak Nyaman"
5948;58;89;"Tidak Nyaman"
5949;58;90;"Tidak Nyaman"
5950;58;91;"Tidak Nyaman"
5951;58;92;"Tidak Nyaman"
5952;58;93;"Tidak Nyaman"
5953;58;94;"Tidak Nyaman"
5954;58;95;"Tidak Nyaman"
5955;58;96;"Tidak Nyaman"
5956;58;97;"Tidak Nyaman"
5957;58;98;"Tidak Nyaman"
5958;58;99;"Tidak Nyaman"
5959;58;100;"Tidak Nyaman"
5960;59;0;"Tidak Nyaman"
5961;59;1;"Tidak Nyaman"
5962;59;2;"Tidak Nyaman"
5963;59;3;"Tidak Nyaman"
5964;59;4;"Tidak Nyaman"
5965;59;5;"Tidak Nyaman"
5966;59;6;"Tidak Nyaman"
5967;59;7;"Tidak Nyaman"
5968;59;8;"Tidak Nyaman"
5969;59;9;"Tidak Nyaman"
5970;59;10;"Tidak Nyaman"
5971;59;11;"Tidak Nyaman"
5972;59;12;"Tidak Nyaman"
5973;59;13;"Tidak Nyaman"
5974;59;14;"Tidak Nyaman"
5975;59;15;"Tidak Nyaman"
5976;59;16;"Tidak Nyaman"
5977;59;17;"Tidak Nyaman"
5978;59;18;"Tidak Nyaman"
5979;59;19;"Tidak Nyaman"
5980;59;20;"Tidak Nyaman"
5981;59;21;"Tidak Nyaman"
5982;59;22;"Tidak Nyaman"
5983;59;23;"Tidak Nyaman"
5984;59;24;"Tidak Nyaman"
5985;59;25;"Tidak Nyaman"
5986;59;26;"Tidak Nyaman"
5987;59;27;"Tidak Nyaman"
5988;59;28;"Tidak Nyaman"
5989;59;29;"Tidak Nyaman"
5990;59;30;"Tidak Nyaman"
5991;59;31;"Tidak Nyaman"
5992;59;32;"Tidak Nyaman"
5993;59;33;"Tidak Nyaman"
5994;59;34;"Tidak Nyaman"
5995;59;35;"Tidak Nyaman"
5996;59;36;"Tidak Nyaman"
5997;59;37;"Tidak Nyaman"
5998;59;38;"Tidak Nyaman"
5999;59;39;"Tidak Nyaman"
6000;59;40;"Tidak Nyaman"
6001;59;41;"Tidak Nyaman"
6002;59;42;"Tidak Nyaman"
6003;59;43;"Tidak Nyaman"
6004;59;44;"Tidak Nyaman"
6005;59;45;"Tidak Nyaman"
6006;59;46;"Tidak Nyaman"
6007;59;47;"Tidak Nyaman"
6008;59;48;"Tidak Nyaman"
6009;59;49;"Tidak Nyaman"
6010;59;50;"Tidak Nyaman"
6011;59;51;"Tidak Nyaman"
6012;59;52;"Tidak Nyaman"
6013;59;53;"Tidak Nyaman"
6014;59;54;"Tidak Nyaman"
6015;59;55;"Tidak Nyaman"
6016;59;56;"Tidak Nyaman"
6017;59;57;"Tidak Nyaman"
6018;59;58;"Tidak Nyaman"
6019;59;59;"Tidak Nyaman"
6020;59;60;"Tidak Nyaman"
6021;59;61;"Tidak Nyaman"
6022;59;62;"Tidak Nyaman"
6023;59;63;"Tidak Nyaman"
6024;59;64;"Tidak Nyaman"
6025;59;65;"Tidak Nyaman"
6026;59;66;"Tidak Nyaman"
6027;59;67;"Tidak Nyaman"
6028;59;68;"Tidak Nyaman"
6029;59;69;"Tidak Nyaman"
6030;59;70;"Tidak Nyaman"
6031;59;71;"Tidak Nyaman"
6032;59;72;"Tidak Nyaman"
6033;59;73;"Tidak Nyaman"
6034;59;74;"Tidak Nyaman"
6035;59;75;"Tidak Nyaman"
6036;59;76;"Tidak Nyaman"
6037;59;77;"Tidak Nyaman"
6038;59;78;"Tidak Nyaman"
6039;59;79;"Tidak Nyaman"
6040;59;80;"Tidak Nyaman"
6041;59;81;"Tidak Nyaman"
6042;59;82;"Tidak Nyaman"
6043;59;83;"Tidak Nyaman"
6044;59;84;"Tidak Nyaman"
6045;59;85;"Tidak Nyaman"
6046;59;86;"Tidak Nyaman"
6047;59;87;"Tidak Nyaman"
6048;59;88;"Tidak Nyaman"
6049;59;89;"Tidak Nyaman"
6050;59;90;"Tidak Nyaman"
6051;59;91;"Tidak Nyaman"
6052;59;92;"Tidak Nyaman"
6053;59;93;"Tidak Nyaman"
6054;59;94;"Tidak Nyaman"
6055;59;95;"Tidak Nyaman"
6056;59;96;"Tidak Nyaman"
6057;59;97;"Tidak Nyaman"
6058;59;98;"Tidak Nyaman"
6059;59;99;"Tidak Nyaman"
6060;59;100;"Tidak Nyaman"
6061;60;0;"Tidak Nyaman"
6062;60;1;"Tidak Nyaman"
6063;60;2;"Tidak Nyaman"
6064;60;3;"Tidak Nyaman"
6065;60;4;"Tidak Nyaman"
6066;60;5;"Tidak Nyaman"
6067;60;6;"Tidak Nyaman"
6068;60;7;"Tidak Nyaman"
6069;60;8;"Tidak Nyaman"
6070;60;9;"Tidak Nyaman"
6071;60;10;"Tidak Nyaman"
6072;60;11;"Tidak Nyaman"
6073;60;12;"Tidak Nyaman"
6074;60;13;"Tidak Nyaman"
6075;60;14;"Tidak Nyaman"
6076;60;15;"Tidak Nyaman"
6077;60;16;"Tidak Nyaman"
6078;60;17;"Tidak Nyaman"
6079;60;18;"Tidak Nyaman"
6080;60;19;"Tidak Nyaman"
6081;60;20;"Tidak Nyaman"
6082;60;21;"Tidak Nyaman"
6083;60;22;"Tidak Nyaman"
6084;60;23;"Tidak Nyaman"
6085;60;24;"Tidak Nyaman"
6086;60;25;"Tidak Nyaman"
6087;60;26;"Tidak Nyaman"
6088;60;27;"Tidak Nyaman"
6089;60;28;"Tidak Nyaman"
6090;60;29;"Tidak Nyaman"
6091;60;30;"Tidak Nyaman"
6092;60;31;"Tidak Nyaman"
6093;60;32;"Tidak Nyaman"
6094;60;33;"Tidak Nyaman"
6095;60;34;"Tidak Nyaman"
6096;60;35;"Tidak Nyaman"
6097;60;36;"Tidak Nyaman"
6098;60;37;"Tidak Nyaman"
6099;60;38;"Tidak Nyaman"
6100;60;39;"Tidak Nyaman"
6101;60;40;"Tidak Nyaman"
6102;60;41;"Tidak Nyaman"
6103;60;42;"Tidak Nyaman"
6104;60;43;"Tidak Nyaman"
6105;60;44;"Tidak Nyaman"
6106;60;45;"Tidak Nyaman"
6107;60;46;"Tidak Nyaman"
6108;60;47;"Tidak Nyaman"
6109;60;48;"Tidak Nyaman"
6110;60;49;"Tidak Nyaman"
6111;60;50;"Tidak Nyaman"
6112;60;51;"Tidak Nyaman"
6113;60;52;"Tidak Nyaman"
6114;60;53;"Tidak Nyaman"
6115;60;54;"Tidak Nyaman"
6116;60;55;"Tidak Nyaman"
6117;60;56;"Tidak Nyaman"
6118;60;57;"Tidak Nyaman"
6119;60;58;"Tidak Nyaman"
6120;60;59;"Tidak Nyaman"
6121;60;60;"Tidak Nyaman"
6122;60;61;"Tidak Nyaman"
6123;60;62;"Tidak Nyaman"
6124;60;63;"Tidak Nyaman"
6125;60;64;"Tidak Nyaman"
6126;60;65;"Tidak Nyaman"
6127;60;66;"Tidak Nyaman"
6128;60;67;"Tidak Nyaman"
6129;60;68;"Tidak Nyaman"
6130;60;69;"Tidak Nyaman"
6131;60;70;"Tidak Nyaman"
6132;60;71;"Tidak Nyaman"
6133;60;72;"Tidak Nyaman"
6134;60;73;"Tidak Nyaman"
6135;60;74;"Tidak Nyaman"
6136;60;75;"Tidak Nyaman"
6137;60;76;"Tidak Nyaman"
6138;60;77;"Tidak Nyaman"
6139;60;78;"Tidak Nyaman"
6140;60;79;"Tidak Nyaman"
6141;60;80;"Tidak Nyaman"
6142;60;81;"Tidak Nyaman"
6143;60;82;"Tidak Nyaman"
6144;60;83;"Tidak Nyaman"
6145;60;84;"Tidak Nyaman"
6146;60;85;"Tidak Nyaman"
6147;60;86;"Tidak Nyaman"
6148;60;87;"Tidak Nyaman"
6149;60;88;"Tidak Nyaman"
6150;60;89;"Tidak Nyaman"
6151;60;90;"Tidak Nyaman"
6152;60;91;"Tidak Nyaman"
6153;60;92;"Tidak Nyaman"
6154;60;93;"Tidak Nyaman"
6155;60;94;"Tidak Nyaman"
6156;60;95;"Tidak Nyaman"
6157;60;96;"Tidak Nyaman"
6158;60;97;"Tidak Nyaman"
6159;60;98;"Tidak Nyaman"
6160;60;99;"Tidak Nyaman"
6161;60;100;"Tidak Nyaman"
6162;61;0;"Tidak Nyaman"
6163;61;1;"Tidak Nyaman"
6164;61;2;"Tidak Nyaman"
6165;61;3;"Tidak Nyaman"
6166;61;4;"Tidak Nyaman"
6167;61;5;"Tidak Nyaman"
6168;61;6;"Tidak Nyaman"
6169;61;7;"Tidak Nyaman"
6170;61;8;"Tidak Nyaman"
6171;61;9;"Tidak Nyaman"
6172;61;10;"Tidak Nyaman"
6173;61;11;"Tidak Nyaman"
6174;61;12;"Tidak Nyaman"
6175;61;13;"Tidak Nyaman"
6176;61;14;"Tidak Nyaman"
6177;61;15;"Tidak Nyaman"
6178;61;16;"Tidak Nyaman"
6179;61;17;"Tidak Nyaman"
6180;61;18;"Tidak Nyaman"
6181;61;19;"Tidak Nyaman"
6182;61;20;"Tidak Nyaman"
6183;61;21;"Tidak Nyaman"
6184;61;22;"Tidak Nyaman"
6185;61;23;"Tidak Nyaman"
6186;61;24;"Tidak Nyaman"
6187;61;25;"Tidak Nyaman"
6188;61;26;"Tidak Nyaman"
6189;61;27;"Tidak Nyaman"
6190;61;28;"Tidak Nyaman"
6191;61;29;"Tidak Nyaman"
6192;61;30;"Tidak Nyaman"
6193;61;31;"Tidak Nyaman"
6194;61;32;"Tidak Nyaman"
6195;61;33;"Tidak Nyaman"
6196;61;34;"Tidak Nyaman"
6197;61;35;"Tidak Nyaman"
6198;61;36;"Tidak Nyaman"
6199;61;37;"Tidak Nyaman"
6200;61;38;"Tidak Nyaman"
6201;61;39;"Tidak Nyaman"
6202;61;40;"Tidak Nyaman"
6203;61;41;"Tidak Nyaman"
6204;61;42;"Tidak Nyaman"
6205;61;43;"Tidak Nyaman"
6206;61;44;"Tidak Nyaman"
6207;61;45;"Tidak Nyaman"
6208;61;46;"Tidak Nyaman"
6209;61;47;"Tidak Nyaman"
6210;61;48;"Tidak Nyaman"
6211;61;49;"Tidak Nyaman"
6212;61;50;"Tidak Nyaman"
6213;61;51;"Tidak Nyaman"
6214;61;52;"Tidak Nyaman"
6215;61;53;"Tidak Nyaman"
6216;61;54;"Tidak Nyaman"
6217;61;55;"Tidak Nyaman"
6218;61;56;"Tidak Nyaman"
6219;61;57;"Tidak Nyaman"
6220;61;58;"Tidak Nyaman"
6221;61;59;"Tidak Nyaman"
6222;61;60;"Tidak Nyaman"
6223;61;61;"Tidak Nyaman"
6224;61;62;"Tidak Nyaman"
6225;61;63;"Tidak Nyaman"
6226;61;64;"Tidak Nyaman"
6227;61;65;"Tidak Nyaman"
6228;61;66;"Tidak Nyaman"
6229;61;67;"Tidak Nyaman"
6230;61;68;"Tidak Nyaman"
6231;61;69;"Tidak Nyaman"
6232;61;70;"Tidak Nyaman"
6233;61;71;"Tidak Nyaman"
6234;61;72;"Tidak Nyaman"
6235;61;73;"Tidak Nyaman"
6236;61;74;"Tidak Nyaman"
6237;61;75;"Tidak Nyaman"
6238;61;76;"Tidak Nyaman"
6239;61;77;"Tidak Nyaman"
6240;61;78;"Tidak Nyaman"
6241;61;79;"Tidak Nyaman"
6242;61;80;"Tidak Nyaman"
6243;61;81;"Tidak Nyaman"
6244;61;82;"Tidak Nyaman"
6245;61;83;"Tidak Nyaman"
6246;61;84;"Tidak Nyaman"
6247;61;85;"Tidak Nyaman"
6248;61;86;"Tidak Nyaman"
6249;61;87;"Tidak Nyaman"
6250;61;88;"Tidak Nyaman"
6251;61;89;"Tidak Nyaman"
6252;61;90;"Tidak Nyaman"
6253;61;91;"Tidak Nyaman"
6254;61;92;"Tidak Nyaman"
6255;61;93;"Tidak Nyaman"
6256;61;94;"Tidak Nyaman"
6257;61;95;"Tidak Nyaman"
6258;61;96;"Tidak Nyaman"
6259;61;97;"Tidak Nyaman"
6260;61;98;"Tidak Nyaman"
6261;61;99;"Tidak Nyaman"
6262;61;100;"Tidak Nyaman"
6263;62;0;"Tidak Nyaman"
6264;62;1;"Tidak Nyaman"
6265;62;2;"Tidak Nyaman"
6266;62;3;"Tidak Nyaman"
6267;62;4;"Tidak Nyaman"
6268;62;5;"Tidak Nyaman"
6269;62;6;"Tidak Nyaman"
6270;62;7;"Tidak Nyaman"
6271;62;8;"Tidak Nyaman"
6272;62;9;"Tidak Nyaman"
6273;62;10;"Tidak Nyaman"
6274;62;11;"Tidak Nyaman"
6275;62;12;"Tidak Nyaman"
6276;62;13;"Tidak Nyaman"
6277;62;14;"Tidak Nyaman"
6278;62;15;"Tidak Nyaman"
6279;62;16;"Tidak Nyaman"
6280;62;17;"Tidak Nyaman"
6281;62;18;"Tidak Nyaman"
6282;62;19;"Tidak Nyaman"
6283;62;20;"Tidak Nyaman"
6284;62;21;"Tidak Nyaman"
6285;62;22;"Tidak Nyaman"
6286;62;23;"Tidak Nyaman"
6287;62;24;"Tidak Nyaman"
6288;62;25;"Tidak Nyaman"
6289;62;26;"Tidak Nyaman"
6290;62;27;"Tidak Nyaman"
6291;62;28;"Tidak Nyaman"
6292;62;29;"Tidak Nyaman"
6293;62;30;"Tidak Nyaman"
6294;62;31;"Tidak Nyaman"
6295;62;32;"Tidak Nyaman"
6296;62;33;"Tidak Nyaman"
6297;62;34;"Tidak Nyaman"
6298;62;35;"Tidak Nyaman"
6299;62;36;"Tidak Nyaman"
6300;62;37;"Tidak Nyaman"
6301;62;38;"Tidak Nyaman"
6302;62;39;"Tidak Nyaman"
6303;62;40;"Tidak Nyaman"
6304;62;41;"Tidak Nyaman"
6305;62;42;"Tidak Nyaman"
6306;62;43;"Tidak Nyaman"
6307;62;44;"Tidak Nyaman"
6308;62;45;"Tidak Nyaman"
6309;62;46;"Tidak Nyaman"
6310;62;47;"Tidak Nyaman"
6311;62;48;"Tidak Nyaman"
6312;62;49;"Tidak Nyaman"
6313;62;50;"Tidak Nyaman"
6314;62;51;"Tidak Nyaman"
6315;62;52;"Tidak Nyaman"
6316;62;53;"Tidak Nyaman"
6317;62;54;"Tidak Nyaman"
6318;62;55;"Tidak Nyaman"
6319;62;56;"Tidak Nyaman"
6320;62;57;"Tidak Nyaman"
6321;62;58;"Tidak Nyaman"
6322;62;59;"Tidak Nyaman"
6323;62;60;"Tidak Nyaman"
6324;62;61;"Tidak Nyaman"
6325;62;62;"Tidak Nyaman"
6326;62;63;"Tidak Nyaman"
6327;62;64;"Tidak Nyaman"
6328;62;65;"Tidak Nyaman"
6329;62;66;"Tidak Nyaman"
6330;62;67;"Tidak Nyaman"
6331;62;68;"Tidak Nyaman"
6332;62;69;"Tidak Nyaman"
6333;62;70;"Tidak Nyaman"
6334;62;71;"Tidak Nyaman"
6335;62;72;"Tidak Nyaman"
6336;62;73;"Tidak Nyaman"
6337;62;74;"Tidak Nyaman"
6338;62;75;"Tidak Nyaman"
6339;62;76;"Tidak Nyaman"
6340;62;77;"Tidak Nyaman"
6341;62;78;"Tidak Nyaman"
6342;62;79;"Tidak Nyaman"
6343;62;80;"Tidak Nyaman"
6344;62;81;"Tidak Nyaman"
6345;62;82;"Tidak Nyaman"
6346;62;83;"Tidak Nyaman"
6347;62;84;"Tidak Nyaman"
6348;62;85;"Tidak Nyaman"
6349;62;86;"Tidak Nyaman"
6350;62;87;"Tidak Nyaman"
6351;62;88;"Tidak Nyaman"
6352;62;89;"Tidak Nyaman"
6353;62;90;"Tidak Nyaman"
6354;62;91;"Tidak Nyaman"
6355;62;92;"Tidak Nyaman"
6356;62;93;"Tidak Nyaman"
6357;62;94;"Tidak Nyaman"
6358;62;95;"Tidak Nyaman"
6359;62;96;"Tidak Nyaman"
6360;62;97;"Tidak Nyaman"
6361;62;98;"Tidak Nyaman"
6362;62;99;"Tidak Nyaman"
6363;62;100;"Tidak Nyaman"
6364;63;0;"Tidak Nyaman"
6365;63;1;"Tidak Nyaman"
6366;63;2;"Tidak Nyaman"
6367;63;3;"Tidak Nyaman"
6368;63;4;"Tidak Nyaman"
6369;63;5;"Tidak Nyaman"
6370;63;6;"Tidak Nyaman"
6371;63;7;"Tidak Nyaman"
6372;63;8;"Tidak Nyaman"
6373;63;9;"Tidak Nyaman"
6374;63;10;"Tidak Nyaman"
6375;63;11;"Tidak Nyaman"
6376;63;12;"Tidak Nyaman"
6377;63;13;"Tidak Nyaman"
6378;63;14;"Tidak Nyaman"
6379;63;15;"Tidak Nyaman"
6380;63;16;"Tidak Nyaman"
6381;63;17;"Tidak Nyaman"
6382;63;18;"Tidak Nyaman"
6383;63;19;"Tidak Nyaman"
6384;63;20;"Tidak Nyaman"
6385;63;21;"Tidak Nyaman"
6386;63;22;"Tidak Nyaman"
6387;63;23;"Tidak Nyaman"
6388;63;24;"Tidak Nyaman"
6389;63;25;"Tidak Nyaman"
6390;63;26;"Tidak Nyaman"
6391;63;27;"Tidak Nyaman"
6392;63;28;"Tidak Nyaman"
6393;63;29;"Tidak Nyaman"
6394;63;30;"Tidak Nyaman"
6395;63;31;"Tidak Nyaman"
6396;63;32;"Tidak Nyaman"
6397;63;33;"Tidak Nyaman"
6398;63;34;"Tidak Nyaman"
6399;63;35;"Tidak Nyaman"
6400;63;36;"Tidak Nyaman"
6401;63;37;"Tidak Nyaman"
6402;63;38;"Tidak Nyaman"
6403;63;39;"Tidak Nyaman"
6404;63;40;"Tidak Nyaman"
6405;63;41;"Tidak Nyaman"
6406;63;42;"Tidak Nyaman"
6407;63;43;"Tidak Nyaman"
6408;63;44;"Tidak Nyaman"
6409;63;45;"Tidak Nyaman"
6410;63;46;"Tidak Nyaman"
6411;63;47;"Tidak Nyaman"
6412;63;48;"Tidak Nyaman"
6413;63;49;"Tidak Nyaman"
6414;63;50;"Tidak Nyaman"
6415;63;51;"Tidak Nyaman"
6416;63;52;"Tidak Nyaman"
6417;63;53;"Tidak Nyaman"
6418;63;54;"Tidak Nyaman"
6419;63;55;"Tidak Nyaman"
6420;63;56;"Tidak Nyaman"
6421;63;57;"Tidak Nyaman"
6422;63;58;"Tidak Nyaman"
6423;63;59;"Tidak Nyaman"
6424;63;60;"Tidak Nyaman"
6425;63;61;"Tidak Nyaman"
6426;63;62;"Tidak Nyaman"
6427;63;63;"Tidak Nyaman"
6428;63;64;"Tidak Nyaman"
6429;63;65;"Tidak Nyaman"
6430;63;66;"Tidak Nyaman"
6431;63;67;"Tidak Nyaman"
6432;63;68;"Tidak Nyaman"
6433;63;69;"Tidak Nyaman"
6434;63;70;"Tidak Nyaman"
6435;63;71;"Tidak Nyaman"
6436;63;72;"Tidak Nyaman"
6437;63;73;"Tidak Nyaman"
6438;63;74;"Tidak Nyaman"
6439;63;75;"Tidak Nyaman"
6440;63;76;"Tidak Nyaman"
6441;63;77;"Tidak Nyaman"
6442;63;78;"Tidak Nyaman"
6443;63;79;"Tidak Nyaman"
6444;63;80;"Tidak Nyaman"
6445;63;81;"Tidak Nyaman"
6446;63;82;"Tidak Nyaman"
6447;63;83;"Tidak Nyaman"
6448;63;84;"Tidak Nyaman"
6449;63;85;"Tidak Nyaman"
6450;63;86;"Tidak Nyaman"
6451;63;87;"Tidak Nyaman"
6452;63;88;"Tidak Nyaman"
6453;63;89;"Tidak Nyaman"
6454;63;90;"Tidak Nyaman"
6455;63;91;"Tidak Nyaman"
6456;63;92;"Tidak Nyaman"
6457;63;93;"Tidak Nyaman"
6458;63;94;"Tidak Nyaman"
6459;63;95;"Tidak Nyaman"
6460;63;96;"Tidak Nyaman"
6461;63;97;"Tidak Nyaman"
6462;63;98;"Tidak Nyaman"
6463;63;99;"Tidak Nyaman"
6464;63;100;"Tidak Nyaman"
6465;64;0;"Tidak Nyaman"
6466;64;1;"Tidak Nyaman"
6467;64;2;"Tidak Nyaman"
6468;64;3;"Tidak Nyaman"
6469;64;4;"Tidak Nyaman"
6470;64;5;"Tidak Nyaman"
6471;64;6;"Tidak Nyaman"
6472;64;7;"Tidak Nyaman"
6473;64;8;"Tidak Nyaman"
6474;64;9;"Tidak Nyaman"
6475;64;10;"Tidak Nyaman"
6476;64;11;"Tidak Nyaman"
6477;64;12;"Tidak Nyaman"
6478;64;13;"Tidak Nyaman"
6479;64;14;"Tidak Nyaman"
6480;64;15;"Tidak Nyaman"
6481;64;16;"Tidak Nyaman"
6482;64;17;"Tidak Nyaman"
6483;64;18;"Tidak Nyaman"
6484;64;19;"Tidak Nyaman"
6485;64;20;"Tidak Nyaman"
6486;64;21;"Tidak Nyaman"
6487;64;22;"Tidak Nyaman"
6488;64;23;"Tidak Nyaman"
6489;64;24;"Tidak Nyaman"
6490;64;25;"Tidak Nyaman"
6491;64;26;"Tidak Nyaman"
6492;64;27;"Tidak Nyaman"
6493;64;28;"Tidak Nyaman"
6494;64;29;"Tidak Nyaman"
6495;64;30;"Tidak Nyaman"
6496;64;31;"Tidak Nyaman"
6497;64;32;"Tidak Nyaman"
6498;64;33;"Tidak Nyaman"
6499;64;34;"Tidak Nyaman"
6500;64;35;"Tidak Nyaman"
6501;64;36;"Tidak Nyaman"
6502;64;37;"Tidak Nyaman"
6503;64;38;"Tidak Nyaman"
6504;64;39;"Tidak Nyaman"
6505;64;40;"Tidak Nyaman"
6506;64;41;"Tidak Nyaman"
6507;64;42;"Tidak Nyaman"
6508;64;43;"Tidak Nyaman"
6509;64;44;"Tidak Nyaman"
6510;64;45;"Tidak Nyaman"
6511;64;46;"Tidak Nyaman"
6512;64;47;"Tidak Nyaman"
6513;64;48;"Tidak Nyaman"
6514;64;49;"Tidak Nyaman"
6515;64;50;"Tidak Nyaman"
6516;64;51;"Tidak Nyaman"
6517;64;52;"Tidak Nyaman"
6518;64;53;"Tidak Nyaman"
6519;64;54;"Tidak Nyaman"
6520;64;55;"Tidak Nyaman"
6521;64;56;"Tidak Nyaman"
6522;64;57;"Tidak Nyaman"
6523;64;58;"Tidak Nyaman"
6524;64;59;"Tidak Nyaman"
6525;64;60;"Tidak Nyaman"
6526;64;61;"Tidak Nyaman"
6527;64;62;"Tidak Nyaman"
6528;64;63;"Tidak Nyaman"
6529;64;64;"Tidak Nyaman"
6530;64;65;"Tidak Nyaman"
6531;64;66;"Tidak Nyaman"
6532;64;67;"Tidak Nyaman"
6533;64;68;"Tidak Nyaman"
6534;64;69;"Tidak Nyaman"
6535;64;70;"Tidak Nyaman"
6536;64;71;"Tidak Nyaman"
6537;64;72;"Tidak Nyaman"
6538;64;73;"Tidak Nyaman"
6539;64;74;"Tidak Nyaman"
6540;64;75;"Tidak Nyaman"
6541;64;76;"Tidak Nyaman"
6542;64;77;"Tidak Nyaman"
6543;64;78;"Tidak Nyaman"
6544;64;79;"Tidak Nyaman"
6545;64;80;"Tidak Nyaman"
6546;64;81;"Tidak Nyaman"
6547;64;82;"Tidak Nyaman"
6548;64;83;"Tidak Nyaman"
6549;64;84;"Tidak Nyaman"
6550;64;85;"Tidak Nyaman"
6551;64;86;"Tidak Nyaman"
6552;64;87;"Tidak Nyaman"
6553;64;88;"Tidak Nyaman"
6554;64;89;"Tidak Nyaman"
6555;64;90;"Tidak Nyaman"
6556;64;91;"Tidak Nyaman"
6557;64;92;"Tidak Nyaman"
6558;64;93;"Tidak Nyaman"
6559;64;94;"Tidak Nyaman"
6560;64;95;"Tidak Nyaman"
6561;64;96;"Tidak Nyaman"
6562;64;97;"Tidak Nyaman"
6563;64;98;"Tidak Nyaman"
6564;64;99;"Tidak Nyaman"
6565;64;100;"Tidak Nyaman"
6566;65;0;"Tidak Nyaman"
6567;65;1;"Tidak Nyaman"
6568;65;2;"Tidak Nyaman"
6569;65;3;"Tidak Nyaman"
6570;65;4;"Tidak Nyaman"
6571;65;5;"Tidak Nyaman"
6572;65;6;"Tidak Nyaman"
6573;65;7;"Tidak Nyaman"
6574;65;8;"Tidak Nyaman"
6575;65;9;"Tidak Nyaman"
6576;65;10;"Tidak Nyaman"
6577;65;11;"Tidak Nyaman"
6578;65;12;"Tidak Nyaman"
6579;65;13;"Tidak Nyaman"
6580;65;14;"Tidak Nyaman"
6581;65;15;"Tidak Nyaman"
6582;65;16;"Tidak Nyaman"
6583;65;17;"Tidak Nyaman"
6584;65;18;"Tidak Nyaman"
6585;65;19;"Tidak Nyaman"
6586;65;20;"Tidak Nyaman"
6587;65;21;"Tidak Nyaman"
6588;65;22;"Tidak Nyaman"
6589;65;23;"Tidak Nyaman"
6590;65;24;"Tidak Nyaman"
6591;65;25;"Tidak Nyaman"
6592;65;26;"Tidak Nyaman"
6593;65;27;"Tidak Nyaman"
6594;65;28;"Tidak Nyaman"
6595;65;29;"Tidak Nyaman"
6596;65;30;"Tidak Nyaman"
6597;65;31;"Tidak Nyaman"
6598;65;32;"Tidak Nyaman"
6599;65;33;"Tidak Nyaman"
6600;65;34;"Tidak Nyaman"
6601;65;35;"Tidak Nyaman"
6602;65;36;"Tidak Nyaman"
6603;65;37;"Tidak Nyaman"
6604;65;38;"Tidak Nyaman"
6605;65;39;"Tidak Nyaman"
6606;65;40;"Tidak Nyaman"
6607;65;41;"Tidak Nyaman"
6608;65;42;"Tidak Nyaman"
6609;65;43;"Tidak Nyaman"
6610;65;44;"Tidak Nyaman"
6611;65;45;"Tidak Nyaman"
6612;65;46;"Tidak Nyaman"
6613;65;47;"Tidak Nyaman"
6614;65;48;"Tidak Nyaman"
6615;65;49;"Tidak Nyaman"
6616;65;50;"Tidak Nyaman"
6617;65;51;"Tidak Nyaman"
6618;65;52;"Tidak Nyaman"
6619;65;53;"Tidak Nyaman"
6620;65;54;"Tidak Nyaman"
6621;65;55;"Tidak Nyaman"
6622;65;56;"Tidak Nyaman"
6623;65;57;"Tidak Nyaman"
6624;65;58;"Tidak Nyaman"
6625;65;59;"Tidak Nyaman"
6626;65;60;"Tidak Nyaman"
6627;65;61;"Tidak Nyaman"
6628;65;62;"Tidak Nyaman"
6629;65;63;"Tidak Nyaman"
6630;65;64;"Tidak Nyaman"
6631;65;65;"Tidak Nyaman"
6632;65;66;"Tidak Nyaman"
6633;65;67;"Tidak Nyaman"
6634;65;68;"Tidak Nyaman"
6635;65;69;"Tidak Nyaman"
6636;65;70;"Tidak Nyaman"
6637;65;71;"Tidak Nyaman"
6638;65;72;"Tidak Nyaman"
6639;65;73;"Tidak Nyaman"
6640;65;74;"Tidak Nyaman"
6641;65;75;"Tidak Nyaman"
6642;65;76;"Tidak Nyaman"
6643;65;77;"Tidak Nyaman"
6644;65;78;"Tidak Nyaman"
6645;65;79;"Tidak Nyaman"
6646;65;80;"Tidak Nyaman"
6647;65;81;"Tidak Nyaman"
6648;65;82;"Tidak Nyaman"
6649;65;83;"Tidak Nyaman"
6650;65;84;"Tidak Nyaman"
6651;65;85;"Tidak Nyaman"
6652;65;86;"Tidak Nyaman"
6653;65;87;"Tidak Nyaman"
6654;65;88;"Tidak Nyaman"
6655;65;89;"Tidak Nyaman"
6656;65;90;"Tidak Nyaman"
6657;65;91;"Tidak Nyaman"
6658;65;92;"Tidak Nyaman"
6659;65;93;"Tidak Nyaman"
6660;65;94;"Tidak Nyaman"
6661;65;95;"Tidak Nyaman"
6662;65;96;"Tidak Nyaman"
6663;65;97;"Tidak Nyaman"
6664;65;98;"Tidak Nyaman"
6665;65;99;"Tidak Nyaman"
6666;65;100;"Tidak Nyaman"
6667;66;0;"Tidak Nyaman"
6668;66;1;"Tidak Nyaman"
6669;66;2;"Tidak Nyaman"
